transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
15003,67,2540,29/07/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,42710
15004,38,933,14/09/2017,FALSE,Approved,Solex,Standard,medium,medium,1577.53,$826.51,40618
15005,59,2228,30/01/2017,TRUE,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36",37626
15006,27,1498,19/05/2017,TRUE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,42696
15007,25,3223,07/02/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,33552
15008,64,3210,21/12/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,41047
15009,61,1975,25/03/2017,TRUE,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93,42172
15010,82,1722,19/03/2017,TRUE,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18,42226
15011,54,3104,26/07/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,42295
15012,49,1585,24/06/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,33259
15013,30,198,16/08/2017,TRUE,Approved,Solex,Standard,high,medium,748.17,$448.90,33552
15014,35,1405,03/06/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,41167
15015,34,2784,17/10/2017,FALSE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,37698
15016,57,1101,08/09/2017,FALSE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,33259
15017,76,1411,07/08/2017,FALSE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,41533
15018,55,1245,02/02/2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,37823
15019,57,2537,31/05/2017,FALSE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,41047
15020,33,903,20/05/2017,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",33888
15021,77,3115,09/06/2017,FALSE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,40553
15022,90,1726,27/04/2017,FALSE,Approved,Solex,Standard,low,medium,945.04,$507.58,35052
15023,82,3380,02/08/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,36334
15024,1,8,21/04/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,35667
15025,94,2598,04/10/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66,41434
15026,64,1619,25/06/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,40410
15027,32,1066,06/06/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1179,$707.40,35667
15028,34,407,04/02/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,39880
15029,28,2955,15/05/2017,FALSE,Approved,Solex,Road,medium,small,1703.52,"$1,516.13",40649
15030,50,2574,12/11/2017,,Approved,WeareA2B,Standard,medium,small,175.89,$131.92,37668
15031,91,833,10/05/2017,FALSE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,35455
15032,15,35,28/03/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,35667
15033,19,2248,31/03/2017,TRUE,Approved,OHM Cycles,Road,high,large,12.01,$7.21,39880
15034,83,1374,25/03/2017,TRUE,Approved,Solex,Touring,medium,large,2083.94,$675.03,41533
15035,68,1783,27/06/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,42105
15036,34,1327,03/02/2017,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,37698
15037,7,1481,02/02/2017,TRUE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,38258
15038,55,2194,09/09/2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,33259
15039,94,2169,05/02/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66,41434
15040,37,1891,10/10/2017,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,42105
15041,0,3375,18/12/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,40336
15042,40,2348,31/10/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,38750
15043,13,1219,30/08/2017,FALSE,Approved,Solex,Standard,medium,medium,1163.89,$589.27,42560
15044,18,2912,05/01/2017,FALSE,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18,42226
15045,21,1531,10/05/2017,TRUE,Approved,Solex,Standard,medium,large,1071.23,$380.74,34165
15046,0,1151,05/01/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,42218
15047,42,990,21/07/2017,FALSE,Approved,OHM Cycles,Road,medium,small,1810,"$1,610.90",34071
15048,5,3127,14/02/2017,FALSE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,40784
15049,74,2668,30/10/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,36668
15050,3,1462,27/07/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,39298
15051,40,1998,27/07/2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,40649
15052,0,88,12/03/2017,FALSE,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93,34143
15053,0,2422,19/05/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54,42696
15054,57,2428,30/08/2017,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,34143
15055,24,2513,15/09/2017,FALSE,Approved,Solex,Road,medium,large,1777.8,$820.78,40670
15056,7,2506,01/06/2017,FALSE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,38258
15057,89,360,03/02/2017,FALSE,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,34079
15058,26,886,16/01/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,34115
15059,74,768,23/05/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,37873
15060,40,3216,09/11/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,41848
15061,14,816,23/06/2017,,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29",37838
15062,86,2606,18/02/2017,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,37698
15063,21,373,21/05/2017,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,41701
15064,67,1056,06/12/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,38647
15065,24,884,11/05/2017,FALSE,Approved,Solex,Road,medium,large,1777.8,$820.78,40670
15066,100,820,23/11/2017,,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29",37838
15067,0,1331,08/02/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90,35707
15068,9,1638,03/12/2017,FALSE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,37838
15069,43,32,14/01/2017,FALSE,Approved,Solex,Standard,medium,medium,1151.96,$649.49,36498
15070,70,849,29/10/2017,FALSE,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,42105
15071,63,3050,02/07/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,34115
15072,42,1705,15/12/2017,TRUE,Approved,OHM Cycles,Road,medium,small,1810,"$1,610.90",39526
15073,46,3251,14/05/2017,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,36498
15074,46,1263,04/03/2017,TRUE,Approved,Solex,Standard,low,medium,1289.85,$74.51,39427
15075,55,2041,28/01/2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,37823
15076,45,2538,09/10/2017,FALSE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,33549
15077,8,1954,07/09/2017,TRUE,Approved,Solex,Road,medium,small,1703.52,"$1,516.13",40649
15078,3,3058,06/12/2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,39526
15079,12,3452,28/12/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,34170
15080,66,2689,29/12/2017,TRUE,Approved,Giant Bicycles,Road,low,small,590.26,$525.33,40487
15081,25,1458,01/06/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,42404
15082,20,1677,24/04/2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47",42404
15083,60,1129,14/03/2017,FALSE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",38647
15084,47,2880,22/09/2017,FALSE,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42",38991
15085,91,2082,18/10/2017,TRUE,Approved,Solex,Standard,medium,medium,100.35,$75.26,36833
15086,52,3422,01/11/2017,FALSE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,37220
15087,50,3210,15/01/2017,FALSE,Approved,WeareA2B,Standard,medium,small,175.89,$131.92,37668
15088,1,1467,18/11/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,41245
15089,99,1549,13/09/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,1227.34,$770.89,34556
15090,49,1502,07/05/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,41064
15091,0,1432,16/02/2017,TRUE,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93,41047
15092,90,2610,14/08/2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,38482
15093,73,380,20/06/2017,FALSE,Approved,Solex,Standard,medium,medium,1945.43,$333.18,37499
15094,30,3349,12/04/2017,TRUE,Approved,Solex,Standard,high,medium,748.17,$448.90,33552
15095,0,3429,22/03/2017,TRUE,Approved,Solex,Standard,medium,large,202.62,$151.96,42458
15096,32,894,03/01/2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1179,$707.40,34079
15097,39,1925,25/12/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,35560
15098,94,697,15/05/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66,41434
15099,28,2951,04/09/2017,TRUE,Approved,Solex,Road,medium,small,1703.52,"$1,516.13",40649
15100,22,1167,22/11/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,34165
15101,49,13,01/03/2017,TRUE,Approved,Solex,Standard,medium,large,1061.56,$733.58,36146
15102,35,1375,24/05/2017,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,37337
15103,63,1610,30/07/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,42696
15104,97,2027,16/12/2017,TRUE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,33549
15105,13,2646,30/08/2017,TRUE,Approved,Solex,Standard,medium,medium,1163.89,$589.27,42560
15106,67,1954,09/07/2017,,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,38647
15107,98,315,17/11/2017,TRUE,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03,38002
15108,11,3094,08/04/2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96,39298
15109,98,842,17/01/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,35470
15110,56,883,13/11/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90,35707
15111,55,1644,20/09/2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,37823
15112,100,825,06/02/2017,,Approved,Norco Bicycles,Road,medium,medium,1036.59,$206.35,33364
15113,46,3381,05/04/2017,TRUE,Approved,Solex,Standard,low,medium,1289.85,$74.51,39427
15114,88,3296,13/03/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10,38482
15115,92,1699,10/01/2017,,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36",37626
15116,9,2502,10/04/2017,FALSE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,38216
15117,3,3215,25/03/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,34115
15118,26,1557,24/01/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,34115
15119,46,3386,07/10/2017,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,36361
15120,52,1520,16/07/2017,TRUE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,37220
15121,62,270,19/12/2017,TRUE,Approved,Solex,Standard,medium,medium,478.16,$298.72,38647
15122,40,1801,01/06/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,38750
15123,85,3066,17/01/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,38206
15124,9,1001,10/02/2017,FALSE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,33549
15125,81,2587,29/08/2017,TRUE,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94,33429
15126,19,1270,24/03/2017,FALSE,Approved,OHM Cycles,Road,high,large,12.01,$7.21,39880
15127,56,1139,22/10/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90,40779
15128,20,626,09/02/2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47",40303
15129,95,1068,17/01/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43,38002
15130,40,3157,20/04/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,38991
15131,35,2899,30/11/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
15132,41,3335,17/08/2017,FALSE,Approved,Solex,Road,medium,medium,416.98,$312.74,35560
15133,86,2640,20/03/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07,38206
15134,42,2633,20/01/2017,TRUE,Approved,OHM Cycles,Road,medium,small,1810,"$1,610.90",34071
15135,91,409,17/05/2017,FALSE,Approved,Solex,Standard,medium,medium,100.35,$75.26,37626
15136,89,1024,26/11/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,38991
15137,41,1178,16/11/2017,FALSE,Approved,Solex,Road,medium,medium,416.98,$312.74,35560
15138,3,1022,01/01/2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,36367
15139,96,315,16/03/2017,FALSE,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77",37539
15140,52,704,26/08/2017,FALSE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,37220
15141,29,525,29/06/2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54,35052
15142,77,1216,06/03/2017,FALSE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,35455
15143,96,2072,02/07/2017,TRUE,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77",37539
15144,96,1322,15/02/2017,FALSE,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77",37539
15145,0,1237,05/05/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,34165
15146,78,3420,09/03/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,38339
15147,22,1117,10/01/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,34165
15148,0,3150,26/04/2017,FALSE,Approved,,,,,1224.41,,
15149,6,2670,20/06/2017,TRUE,Approved,Solex,Standard,high,medium,748.17,$448.90,37698
15150,17,1741,27/10/2017,TRUE,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,42560
15151,13,3153,11/07/2017,FALSE,Approved,Solex,Standard,medium,medium,1577.53,$826.51,40618
15152,15,2602,06/08/2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,38693
15153,65,2151,08/05/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,42145
15154,43,560,04/11/2017,TRUE,Approved,Solex,Standard,medium,medium,1151.96,$649.49,36498
15155,32,1727,28/08/2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1179,$707.40,35667
15156,17,2672,26/11/2017,TRUE,Approved,Solex,Standard,high,medium,1024.66,$614.80,35378
15157,98,2802,30/06/2017,TRUE,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03,38002
15158,5,488,28/03/2017,TRUE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,41701
15159,64,1052,29/12/2017,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",40779
15160,68,387,29/11/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,40410
15161,90,3377,14/10/2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,37539
15162,97,463,13/03/2017,FALSE,Approved,Solex,Standard,medium,large,202.62,$151.96,42458
15163,2,1929,17/09/2017,FALSE,Approved,Solex,Standard,medium,medium,71.49,$53.62,41245
15164,34,1578,14/12/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,40303
15165,54,40,07/11/2017,,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,39915
15166,0,3152,04/11/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,36334
15167,99,747,25/11/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,1227.34,$770.89,34556
15168,88,1258,08/11/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10,36145
15169,0,598,01/07/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,41064
15170,99,638,16/05/2017,TRUE,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42",38991
15171,7,1539,02/04/2017,FALSE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,37838
15172,76,2371,28/09/2017,FALSE,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77",42458
15173,31,461,01/11/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,40618
15174,6,2705,25/10/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73,37659
15175,27,2750,10/05/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527
15176,40,2505,14/02/2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,37823
15177,64,3252,08/04/2017,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",34143
15178,12,303,13/09/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,42560
15179,5,1900,09/10/2017,TRUE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,40784
15180,31,707,01/07/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,40618
15181,44,2355,21/10/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,34071
15182,72,274,03/08/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30,38859
15183,11,2677,01/02/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96,39298
15184,63,2354,02/09/2017,FALSE,Approved,Solex,Standard,medium,medium,1483.2,$99.59,36146
15185,58,1534,03/01/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40,42295
15186,14,1287,24/10/2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29",41345
15187,11,1832,11/05/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96,38216
15188,82,3,24/03/2017,FALSE,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18,37499
15189,91,3345,20/06/2017,TRUE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,41922
15190,1,362,30/12/2017,,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95,37873
15191,65,1901,04/04/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,42145
15192,47,3131,04/08/2017,FALSE,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42",35470
15193,9,752,10/12/2017,TRUE,Approved,Norco Bicycles,Standard,medium,small,1216.14,"$1,082.36",33455
15194,98,984,19/07/2017,FALSE,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03,38002
15195,34,2308,14/07/2017,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,35560
15196,64,844,29/11/2017,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",40779
15197,88,652,10/10/2017,FALSE,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11",35378
15198,89,89,26/12/2017,TRUE,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,42458
15199,85,2750,02/03/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,36668
15200,22,714,01/08/2017,TRUE,Approved,Solex,Standard,medium,medium,575.27,$431.45,35160
15201,78,2356,06/08/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,38193
15202,35,2753,21/08/2017,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,39526
15203,42,1162,20/03/2017,TRUE,Approved,OHM Cycles,Road,medium,small,1810,"$1,610.90",41064
15204,94,2523,09/02/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66,38002
15205,87,123,01/01/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,40410
15206,67,322,11/01/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,37499
15207,100,1171,26/11/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,1036.59,$206.35,37873
15208,7,1508,10/01/2017,FALSE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,33549
15209,70,3317,04/10/2017,TRUE,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,42710
15210,59,1028,22/12/2017,TRUE,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36",36145
15211,2,3169,13/07/2017,TRUE,Approved,Solex,Standard,medium,medium,71.49,$53.62,38573
15212,70,328,20/07/2017,TRUE,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,42105
15213,77,2227,20/11/2017,TRUE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,40553
15214,65,1985,22/04/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,42105
15215,47,1225,02/11/2017,TRUE,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42",41064
15216,38,1793,13/06/2017,FALSE,Approved,Solex,Standard,medium,medium,1577.53,$826.51,35560
15217,0,2203,24/02/2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,37626
15218,66,2131,26/08/2017,TRUE,Approved,Giant Bicycles,Road,low,small,590.26,$525.33,40410
15219,15,660,25/10/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,39915
15220,93,1594,23/02/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09,33549
15221,64,2751,22/08/2017,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",40410
15222,5,2837,08/02/2017,FALSE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,40784
15223,60,1374,02/10/2017,FALSE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",40779
15224,67,1501,02/03/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,36668
15225,31,574,14/02/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,39031
15226,78,700,15/09/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,38193
15227,74,3425,25/01/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,36668
15228,47,2253,07/10/2017,FALSE,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42",41848
15229,41,1820,25/11/2017,TRUE,Approved,Solex,Road,medium,medium,416.98,$312.74,35560
15230,78,3482,01/03/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,38339
15231,4,1441,25/07/2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,38573
15232,12,2871,01/03/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,37873
15233,7,1102,04/07/2017,FALSE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,33429
15234,45,3105,17/05/2017,FALSE,Approved,Solex,Standard,medium,medium,441.49,$84.99,34071
15235,10,3103,09/10/2017,FALSE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,41701
15236,71,3113,17/05/2017,FALSE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",38193
15237,10,2290,19/04/2017,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,38693
15238,83,1779,18/08/2017,TRUE,Approved,Solex,Touring,medium,large,2083.94,$675.03,40303
15239,40,2167,08/08/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,38750
15240,64,663,16/09/2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,34996
15241,73,239,07/07/2017,FALSE,Approved,Solex,Standard,medium,medium,1945.43,$333.18,37499
15242,95,678,09/01/2017,,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84,35455
15243,36,2909,26/08/2017,TRUE,Approved,Solex,Standard,low,medium,1289.85,$74.51,39427
15244,98,1111,10/12/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,39915
15245,83,2450,22/02/2017,TRUE,Approved,Solex,Touring,medium,large,2083.94,$675.03,38482
15246,3,2103,14/09/2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,41167
15247,76,1964,04/06/2017,FALSE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,41533
15248,75,1037,18/03/2017,FALSE,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95,38859
15249,53,1415,18/07/2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96,39298
15250,72,1947,08/02/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30,42710
15251,71,1158,07/09/2017,TRUE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",37873
15252,15,1102,07/01/2017,FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,41345
15253,70,2379,18/02/2017,FALSE,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,42710
15254,73,3280,25/03/2017,FALSE,Approved,Solex,Standard,medium,medium,1945.43,$333.18,35470
15255,0,891,27/08/2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54,35052
15256,65,363,29/04/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,33455
15257,80,1329,26/12/2017,TRUE,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84,35455
15258,62,73,29/05/2017,FALSE,Approved,Solex,Standard,medium,medium,478.16,$298.72,42105
15259,8,89,13/11/2017,TRUE,Approved,Solex,Road,medium,small,1703.52,"$1,516.13",38216
15260,77,800,06/10/2017,FALSE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,40553
15261,47,3421,27/11/2017,TRUE,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42",37823
15262,1,41,24/01/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
15263,5,1342,02/03/2017,FALSE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,38258
15264,72,1548,26/03/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30,38859
